IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
FALSE,M,50,Married,Retired
FALSE,M,50,Married,Retired
FALSE,M,50,Married,Retired
FALSE,F,22,Single,Professional
FALSE,M,41,Single,Executive
TRUE,F,36,Married,Other
TRUE,M,40,Married,Sales
FALSE,F,40,Married,Sales
FALSE,F,47,Married,Professional
FALSE,M,40,Married,Sales
FALSE,M,40,Married,Sales
FALSE,M,40,Married,Sales
FALSE,M,40,Married,Sales
FALSE,M,42,Married,Other
FALSE,F,48,Married,Executive
FALSE,M,32,Single,Professional
FALSE,M,32,Single,Professional
TRUE,M,23,Single,Other
FALSE,M,40,Married,Other
FALSE,F,41,Married,Other
FALSE,F,35,Married,Sales
FALSE,F,35,Married,Sales
FALSE,M,48,Married,Trades
FALSE,F,49,Married,Sales
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,48,Unspecified,Hospitality
FALSE,F,46,Unspecified,Hospitality
FALSE,M,44,Married,Other
FALSE,F,24,Single,Other
FALSE,M,36,Married,Other
TRUE,F,34,Married,Other
FALSE,F,26,Married,Other
FALSE,F,26,Married,Other
FALSE,F,26,Married,Other
FALSE,F,26,Married,Other
FALSE,M,25,Married,Other
FALSE,F,35,Single,Professional
FALSE,M,32,Single,Other
FALSE,M,32,Single,Other
FALSE,M,32,Single,Other
FALSE,M,32,Single,Other
FALSE,M,32,Single,Other
FALSE,F,25,Single,Professional
FALSE,F,24,Single,Other
TRUE,M,39,Married,Executive
FALSE,M,39,Married,Executive
FALSE,F,42,Married,Other
FALSE,F,42,Married,Other
FALSE,F,31,Married,Executive
FALSE,F,31,Married,Executive
FALSE,F,26,Single,Other
FALSE,F,45,Married,Other
FALSE,F,45,Married,Other
FALSE,F,45,Married,Other
FALSE,F,42,Married,Other
FALSE,F,42,Married,Other
TRUE,F,42,Married,Other
FALSE,F,25,Single,Other
FALSE,M,26,Married,Other
FALSE,F,27,Single,Professional
FALSE,M,34,Married,Professional
FALSE,F,26,Single,Other
TRUE,M,42,Married,Other
FALSE,M,42,Married,Other
FALSE,F,41,Married,Executive
FALSE,F,33,Unspecified,Professional
FALSE,F,33,Unspecified,Professional
FALSE,F,33,Unspecified,Professional
FALSE,F,20,Single,Other
TRUE,F,20,Single,Other
FALSE,F,20,Single,Other
FALSE,F,44,Married,Other
FALSE,F,47,Married,Professional
FALSE,F,47,Married,Professional
FALSE,M,35,Married,Executive
FALSE,M,37,Married,Sales
FALSE,M,38,Married,Other
FALSE,M,38,Married,Other
TRUE,M,40,Married,Executive
FALSE,F,48,Married,Professional
FALSE,M,23,Single,Sales
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,M,26,Married,Other
FALSE,F,29,Single,Professional
TRUE,M,24,Single,Other
FALSE,M,24,Single,Other
FALSE,M,24,Single,Other
FALSE,M,24,Single,Other
FALSE,F,20,Single,Student
TRUE,M,20,Single,Trades
FALSE,F,42,Married,Other
FALSE,M,34,Married,Executive
FALSE,F,41,Unspecified,Hospitality
FALSE,F,41,Unspecified,Hospitality
TRUE,F,38,Married,Executive
FALSE,M,33,Married,Other
FALSE,M,33,Married,Other
FALSE,M,33,Married,Other
FALSE,F,55,Married,Other
FALSE,F,55,Married,Other
FALSE,M,37,Married,Sales
FALSE,M,37,Married,Sales
FALSE,M,29,Married,Professional
FALSE,M,29,Married,Professional
FALSE,M,26,Married,Other
FALSE,M,26,Married,Other
FALSE,M,26,Married,Other
FALSE,M,26,Married,Other
FALSE,M,26,Married,Other
FALSE,M,26,Married,Other
FALSE,M,26,Married,Other
FALSE,M,38,Married,Sales
FALSE,M,38,Married,Sales
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,31,Married,Other
TRUE,F,31,Married,Other
FALSE,F,31,Married,Other
FALSE,F,54,Unspecified,Hospitality
FALSE,F,54,Unspecified,Hospitality
TRUE,M,23,Single,Trades
TRUE,M,23,Single,Trades
FALSE,F,25,Married,Executive
FALSE,F,25,Married,Executive
FALSE,F,51,Unspecified,Hospitality
FALSE,F,51,Unspecified,Hospitality
TRUE,F,42,Married,Other
FALSE,F,42,Married,Other
TRUE,F,42,Married,Other
FALSE,M,50,Unspecified,Other
FALSE,M,50,Unspecified,Other
FALSE,M,33,Married,Other
FALSE,M,33,Married,Other
TRUE,M,33,Married,Other
FALSE,M,41,Married,Sales
FALSE,M,41,Married,Sales
FALSE,M,41,Married,Sales
FALSE,M,41,Married,Sales
FALSE,M,35,Married,Executive
FALSE,M,35,Married,Executive
FALSE,F,26,Single,Retail
FALSE,F,26,Single,Retail
FALSE,F,46,Unspecified,Hospitality
FALSE,F,46,Unspecified,Hospitality
FALSE,F,46,Unspecified,Hospitality
FALSE,F,46,Unspecified,Hospitality
FALSE,F,46,Unspecified,Hospitality
FALSE,F,46,Unspecified,Hospitality
FALSE,M,42,Married,Professional
FALSE,M,42,Married,Professional
FALSE,M,42,Married,Professional
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,19,Single,Other
FALSE,F,19,Single,Other
FALSE,F,19,Single,Other
FALSE,M,30,Married,Executive
FALSE,M,30,Married,Executive
FALSE,M,30,Married,Executive
FALSE,F,44,Married,Other
TRUE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,43,Married,Other
FALSE,F,43,Married,Other
FALSE,F,24,Single,Professional
FALSE,F,24,Single,Professional
FALSE,F,24,Single,Professional
FALSE,F,24,Single,Professional
TRUE,F,38,Married,Retail
FALSE,F,38,Married,Retail
FALSE,F,38,Married,Retail
FALSE,M,58,Married,Other
FALSE,M,58,Married,Other
FALSE,M,58,Married,Other
FALSE,M,58,Married,Other
FALSE,M,58,Married,Other
FALSE,M,58,Married,Other
FALSE,M,59,Unspecified,Other
FALSE,M,59,Unspecified,Other
FALSE,M,59,Unspecified,Other
FALSE,M,59,Unspecified,Other
FALSE,M,59,Unspecified,Other
FALSE,M,59,Unspecified,Other
FALSE,M,59,Unspecified,Other
TRUE,M,34,Single,Trades
TRUE,M,34,Single,Trades
FALSE,M,34,Single,Trades
FALSE,M,23,Single,Sales
FALSE,M,23,Single,Sales
FALSE,M,23,Single,Sales
FALSE,M,23,Single,Sales
FALSE,M,23,Single,Sales
FALSE,F,46,Married,Other
FALSE,F,46,Married,Other
FALSE,F,46,Married,Other
FALSE,M,29,Unspecified,Other
FALSE,M,29,Unspecified,Other
FALSE,F,34,Unspecified,Other
FALSE,F,34,Unspecified,Other
FALSE,F,34,Unspecified,Other
FALSE,F,31,Married,Other
FALSE,F,31,Married,Other
FALSE,F,31,Married,Other
TRUE,F,31,Married,Other
FALSE,F,31,Married,Other
FALSE,F,34,Married,Professional
FALSE,F,34,Married,Professional
FALSE,F,34,Married,Professional
FALSE,M,38,Single,Other
FALSE,M,38,Single,Other
FALSE,M,38,Single,Other
TRUE,M,27,Single,Professional
TRUE,M,27,Single,Professional
FALSE,M,27,Single,Professional
FALSE,M,27,Single,Professional
FALSE,M,24,Single,Other
FALSE,M,24,Single,Other
FALSE,M,34,Married,Other
FALSE,M,34,Married,Other
FALSE,F,49,Unspecified,Hospitality
FALSE,F,49,Unspecified,Hospitality
FALSE,M,30,Single,Professional
FALSE,M,30,Single,Professional
FALSE,M,30,Single,Professional
FALSE,M,30,Single,Professional
FALSE,M,42,Married,Other
FALSE,M,42,Married,Other
FALSE,M,32,Married,Other
FALSE,M,26,Married,Professional
FALSE,M,27,Single,Sales
FALSE,M,27,Single,Sales
FALSE,M,27,Single,Sales
FALSE,F,26,Single,Other
FALSE,F,28,Single,Other
FALSE,F,27,Single,Retail
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,M,42,Single,Sales
FALSE,F,37,Married,Executive
FALSE,M,34,Married,Sales
FALSE,F,66,Married,Retired
FALSE,F,20,Single,Student
FALSE,F,20,Single,Student
FALSE,M,57,Unspecified,Other
FALSE,F,18,Single,Other
FALSE,F,29,Married,Retail
FALSE,F,29,Married,Retail
FALSE,M,39,Married,Trades
FALSE,F,36,Unspecified,Hospitality
FALSE,F,32,Single,Professional
FALSE,F,27,Single,Retail
TRUE,F,27,Single,Retail
FALSE,M,32,Married,Other
FALSE,M,32,Married,Other
FALSE,F,33,Married,Professional
FALSE,F,33,Married,Professional
FALSE,F,33,Married,Professional
FALSE,M,29,Single,Other
FALSE,M,19,Single,Student
FALSE,M,19,Single,Student
FALSE,M,38,Married,Other
FALSE,M,32,Single,Other
FALSE,M,32,Single,Other
FALSE,M,32,Single,Other
FALSE,M,32,Single,Other
FALSE,M,32,Single,Other
TRUE,F,35,Married,Other
FALSE,F,35,Married,Other
TRUE,M,31,Single,Student
FALSE,M,40,Married,Other
FALSE,F,54,Married,Other
FALSE,F,54,Married,Other
FALSE,F,54,Married,Other
FALSE,F,37,Married,Executive
FALSE,F,28,Single,Other
FALSE,F,29,Single,Other
FALSE,M,33,Married,Sales
FALSE,M,33,Married,Sales
FALSE,F,60,Married,Other
FALSE,M,55,Married,Other
FALSE,M,55,Married,Other
FALSE,M,57,Married,Other
FALSE,M,57,Married,Other
FALSE,M,57,Married,Other
FALSE,F,20,Single,Student
FALSE,F,20,Single,Student
FALSE,M,22,Single,Sales
FALSE,M,22,Single,Sales
FALSE,M,44,Single,Sales
FALSE,F,28,Single,Other
FALSE,F,31,Married,Other
FALSE,M,59,Married,Other
FALSE,M,59,Married,Other
FALSE,M,59,Married,Other
FALSE,M,59,Married,Other
FALSE,M,37,Married,Other
FALSE,M,37,Married,Other
FALSE,M,37,Married,Other
FALSE,M,30,Married,Other
TRUE,M,22,Single,Professional
FALSE,M,41,Married,Sales
FALSE,M,31,Single,Professional
FALSE,M,31,Single,Professional
FALSE,F,19,Single,Retail
FALSE,F,28,Single,Student
FALSE,M,37,Married,Other
FALSE,M,37,Married,Other
FALSE,M,33,Married,Executive
FALSE,M,33,Married,Executive
FALSE,M,48,Married,Professional
FALSE,M,51,Married,Professional
FALSE,M,31,Single,Other
FALSE,F,22,Single,Retail
FALSE,F,61,Married,Other
TRUE,M,20,Single,Professional
FALSE,M,20,Single,Professional
FALSE,M,31,Single,Other
TRUE,M,22,Single,Professional
FALSE,M,22,Single,Professional
FALSE,F,23,Single,Student
FALSE,M,53,Married,Professional
TRUE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,M,19,Single,Sales
FALSE,M,55,Married,Professional
FALSE,M,55,Married,Professional
FALSE,M,55,Married,Professional
FALSE,M,35,Single,Sales
FALSE,M,35,Single,Sales
TRUE,M,26,Single,Sales
FALSE,M,31,Married,Other
FALSE,M,31,Married,Other
FALSE,F,23,Single,Student
FALSE,M,40,Married,Other
FALSE,F,48,Married,Executive
FALSE,F,48,Married,Executive
FALSE,F,48,Married,Executive
FALSE,M,43,Single,Other
FALSE,M,43,Single,Other
FALSE,M,30,Married,Sales
TRUE,F,48,Married,Executive
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,M,31,Married,Other
FALSE,M,31,Married,Other
TRUE,M,22,Single,Executive
FALSE,M,22,Single,Executive
FALSE,M,37,Married,Other
FALSE,F,31,Married,Other
FALSE,F,31,Married,Other
FALSE,M,41,Married,Professional
FALSE,M,38,Single,Other
FALSE,F,29,Single,Sales
FALSE,M,35,Married,Trades
FALSE,M,35,Married,Trades
FALSE,M,40,Married,Executive
FALSE,F,50,Married,Hospitality
FALSE,F,25,Single,Professional
FALSE,M,37,Married,Trades
FALSE,M,33,Married,Other
FALSE,M,33,Married,Other
FALSE,M,37,Unspecified,Sales
FALSE,F,34,Married,Other
FALSE,F,34,Married,Other
FALSE,M,39,Single,Sales
TRUE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,40,Married,Executive
TRUE,F,25,Single,Hospitality
FALSE,F,48,Married,Hospitality
FALSE,F,48,Married,Hospitality
TRUE,F,48,Married,Hospitality
FALSE,M,36,Married,Professional
FALSE,M,36,Married,Professional
FALSE,M,21,Single,Student
FALSE,F,35,Married,Other
FALSE,M,29,Single,Professional
FALSE,F,33,Single,Other
FALSE,F,24,Single,Student
FALSE,F,19,Single,Other
FALSE,F,27,Married,Sales
FALSE,F,69,Married,Retired
FALSE,F,43,Unspecified,Hospitality
FALSE,F,28,Single,Hospitality
FALSE,M,38,Married,Executive
FALSE,M,49,Married,Retired
FALSE,M,49,Married,Retired
FALSE,M,49,Married,Retired
FALSE,M,32,Married,Other
FALSE,F,26,Single,Student
FALSE,M,20,Single,Retail
FALSE,M,20,Single,Retail
FALSE,F,25,Single,Professional
FALSE,F,44,Married,Professional
FALSE,F,44,Married,Professional
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,M,48,Unspecified,Trades
FALSE,M,48,Unspecified,Trades
FALSE,F,38,Married,Professional
FALSE,F,38,Married,Professional
FALSE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,M,40,Married,Sales
FALSE,M,40,Married,Sales
FALSE,M,35,Married,Executive
FALSE,M,35,Married,Executive
FALSE,F,32,Married,Other
FALSE,F,32,Married,Other
FALSE,F,36,Married,Other
FALSE,F,36,Married,Other
FALSE,F,36,Married,Other
TRUE,F,36,Married,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,M,34,Married,Executive
FALSE,M,34,Married,Executive
FALSE,M,34,Married,Executive
FALSE,M,34,Married,Executive
FALSE,M,20,Single,Sales
FALSE,M,20,Single,Sales
FALSE,M,20,Single,Sales
FALSE,M,20,Single,Sales
FALSE,F,31,Unspecified,Other
FALSE,F,31,Unspecified,Other
FALSE,F,31,Unspecified,Other
FALSE,F,31,Unspecified,Other
FALSE,F,31,Unspecified,Other
FALSE,F,31,Unspecified,Other
FALSE,F,31,Unspecified,Other
FALSE,F,31,Unspecified,Other
FALSE,F,22,Single,Other
FALSE,F,22,Single,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,M,17,Single,Student
FALSE,M,17,Single,Student
TRUE,M,19,Single,Other
TRUE,M,19,Single,Other
FALSE,M,19,Single,Other
FALSE,M,19,Single,Other
FALSE,M,33,Married,Trades
FALSE,M,33,Married,Trades
FALSE,M,29,Single,Trades
FALSE,M,29,Single,Trades
FALSE,M,29,Single,Trades
FALSE,M,29,Single,Trades
FALSE,M,29,Single,Trades
FALSE,M,29,Single,Trades
FALSE,M,55,Married,Trades
FALSE,M,55,Married,Trades
FALSE,M,55,Married,Trades
FALSE,M,55,Married,Trades
FALSE,M,55,Married,Trades
FALSE,F,31,Married,Professional
FALSE,F,31,Married,Professional
FALSE,F,47,Unspecified,Hospitality
FALSE,F,47,Unspecified,Hospitality
FALSE,F,67,Married,Other
FALSE,F,67,Married,Other
FALSE,F,67,Married,Other
FALSE,F,36,Married,Executive
FALSE,F,36,Married,Executive
FALSE,F,19,Single,Student
FALSE,F,19,Single,Student
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,24,Single,Other
FALSE,F,24,Single,Other
FALSE,F,24,Single,Other
FALSE,F,43,Married,Professional
FALSE,F,43,Married,Professional
FALSE,M,39,Single,Sales
TRUE,M,39,Single,Sales
FALSE,M,39,Single,Sales
FALSE,F,40,Married,Other
FALSE,F,40,Married,Other
FALSE,F,29,Single,Student
FALSE,F,29,Single,Student
FALSE,F,48,Married,Executive
FALSE,F,48,Married,Executive
FALSE,F,48,Married,Executive
FALSE,F,48,Married,Executive
FALSE,F,48,Married,Executive
FALSE,F,48,Married,Executive
FALSE,F,50,Married,Other
FALSE,F,50,Married,Other
FALSE,F,50,Married,Other
FALSE,F,50,Married,Other
FALSE,F,38,Unspecified,Hospitality
FALSE,F,38,Unspecified,Hospitality
FALSE,F,38,Unspecified,Hospitality
FALSE,F,38,Unspecified,Hospitality
TRUE,F,38,Unspecified,Hospitality
FALSE,F,53,Married,Professional
FALSE,F,53,Married,Professional
FALSE,F,53,Married,Professional
FALSE,F,31,Unspecified,Sales
FALSE,F,31,Unspecified,Sales
FALSE,F,28,Single,Other
FALSE,F,39,Single,Retail
FALSE,F,39,Single,Retail
FALSE,M,41,Unspecified,Other
FALSE,F,27,Married,Executive
FALSE,F,36,Single,Professional
FALSE,F,49,Married,Other
FALSE,F,49,Married,Other
FALSE,M,37,Married,Sales
TRUE,M,37,Married,Sales
TRUE,M,26,Single,Professional
FALSE,M,26,Single,Professional
FALSE,M,57,Married,Other
FALSE,F,33,Single,Professional
TRUE,F,49,Married,Other
FALSE,F,49,Married,Other
FALSE,F,36,Single,Other
FALSE,F,20,Single,Hospitality
FALSE,M,26,Single,Retail
FALSE,M,26,Single,Retail
FALSE,M,26,Single,Retail
FALSE,F,20,Single,Professional
FALSE,F,34,Single,Retail
FALSE,F,43,Married,Executive
FALSE,F,43,Married,Executive
FALSE,F,25,Married,Sales
FALSE,M,30,Married,Trades
FALSE,F,20,Single,Other
TRUE,M,30,Single,Student
FALSE,M,40,Married,Other
FALSE,M,34,Married,Sales
TRUE,F,34,Single,Other
FALSE,F,34,Single,Other
FALSE,F,38,Married,Executive
FALSE,F,20,Single,Other
FALSE,F,25,Single,Other
FALSE,M,28,Married,Other
FALSE,F,28,Single,Other
FALSE,M,39,Married,Other
FALSE,F,36,Married,Executive
FALSE,F,29,Single,Other
FALSE,M,29,Single,Sales
FALSE,M,35,Married,Trades
FALSE,F,28,Single,Student
FALSE,F,28,Single,Student
FALSE,F,28,Single,Student
FALSE,M,42,Unspecified,Other
FALSE,M,42,Unspecified,Other
FALSE,M,42,Unspecified,Other
FALSE,F,29,Single,Professional
FALSE,F,18,Single,Student
FALSE,M,58,Unspecified,Other
FALSE,M,58,Unspecified,Other
FALSE,M,29,Single,Trades
FALSE,M,29,Single,Trades
FALSE,F,43,Married,Other
FALSE,F,28,Single,Other
FALSE,F,42,Married,Other
FALSE,F,42,Married,Other
FALSE,F,42,Married,Other
FALSE,M,44,Married,Trades
FALSE,F,59,Married,Other
FALSE,F,59,Married,Other
FALSE,F,59,Married,Other
FALSE,F,59,Married,Other
FALSE,F,23,Single,Other
TRUE,F,27,Married,Retail
FALSE,F,27,Married,Retail
FALSE,F,27,Married,Retail
FALSE,M,18,Single,Student
FALSE,M,19,Single,Student
FALSE,M,19,Single,Student
FALSE,M,35,Married,Other
FALSE,M,35,Married,Other
TRUE,M,23,Single,Trades
FALSE,M,23,Single,Trades
TRUE,M,20,Single,Trades
FALSE,F,20,Single,Other
FALSE,M,33,Single,Other
FALSE,M,33,Single,Other
FALSE,M,33,Single,Other
FALSE,M,33,Single,Other
TRUE,M,33,Single,Other
FALSE,F,24,Single,Other
FALSE,F,22,Single,Other
FALSE,F,22,Single,Other
FALSE,F,30,Single,Professional
FALSE,M,33,Married,Other
FALSE,F,25,Single,Other
FALSE,M,37,Married,Sales
FALSE,M,34,Married,Other
FALSE,F,44,Married,Professional
TRUE,M,28,Single,Executive
TRUE,F,19,Single,Other
FALSE,F,19,Single,Other
FALSE,F,34,Married,Professional
FALSE,M,27,Single,Other
TRUE,F,33,Unspecified,Sales
FALSE,F,33,Unspecified,Sales
FALSE,M,36,Married,Other
TRUE,M,35,Married,Executive
FALSE,M,35,Married,Executive
FALSE,F,35,Single,Other
TRUE,M,25,Single,Other
FALSE,M,25,Single,Other
FALSE,M,48,Married,Retired
FALSE,M,48,Married,Retired
FALSE,M,48,Married,Retired
TRUE,F,31,Married,Executive
TRUE,M,32,Single,Trades
FALSE,M,32,Single,Trades
FALSE,M,25,Married,Sales
FALSE,M,30,Unspecified,Sales
FALSE,M,30,Unspecified,Sales
FALSE,M,30,Unspecified,Sales
TRUE,M,25,Single,Other
FALSE,M,25,Single,Other
FALSE,F,38,Married,Executive
FALSE,F,38,Married,Executive
FALSE,F,26,Single,Other
FALSE,M,28,Married,Professional
FALSE,M,28,Married,Professional
FALSE,F,18,Single,Student
FALSE,F,24,Single,Other
TRUE,F,40,Married,Other
FALSE,F,40,Married,Other
FALSE,M,44,Married,Trades
FALSE,M,44,Married,Trades
FALSE,M,44,Married,Trades
TRUE,M,28,Single,Professional
FALSE,M,28,Single,Professional
TRUE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,48,Married,Executive
FALSE,F,25,Single,Professional
FALSE,F,25,Single,Professional
FALSE,M,38,Unspecified,Trades
FALSE,M,38,Unspecified,Trades
FALSE,M,38,Unspecified,Trades
FALSE,M,21,Single,Retail
TRUE,M,21,Single,Retail
TRUE,M,27,Single,Professional
FALSE,M,27,Single,Professional
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,F,39,Married,Other
FALSE,F,39,Married,Other
FALSE,F,64,Married,Other
FALSE,F,50,Married,Other
FALSE,F,23,Single,Retail
FALSE,M,35,Married,Trades
FALSE,F,27,Single,Retail
TRUE,M,34,Married,Other
FALSE,M,34,Married,Other
TRUE,M,34,Married,Sales
FALSE,F,21,Single,Other
FALSE,F,35,Married,Other
FALSE,F,35,Married,Other
FALSE,F,39,Married,Other
FALSE,F,45,Married,Executive
FALSE,F,45,Married,Executive
TRUE,M,25,Single,Trades
FALSE,M,25,Single,Trades
FALSE,F,47,Married,Other
TRUE,M,21,Single,Other
FALSE,M,21,Single,Other
FALSE,F,22,Single,Other
FALSE,M,27,Single,Other
FALSE,M,41,Married,Other
FALSE,M,41,Married,Other
FALSE,M,41,Married,Other
FALSE,M,19,Single,Student
FALSE,M,19,Single,Student
FALSE,F,42,Married,Other
FALSE,F,42,Married,Other
FALSE,F,42,Married,Other
FALSE,F,42,Married,Other
FALSE,M,27,Single,Trades
FALSE,M,27,Single,Trades
FALSE,M,26,Married,Professional
FALSE,M,26,Married,Professional
FALSE,F,41,Married,Executive
FALSE,F,41,Married,Executive
FALSE,F,39,Married,Professional
FALSE,F,39,Married,Professional
FALSE,F,45,Married,Other
FALSE,F,45,Married,Other
FALSE,F,45,Married,Other
FALSE,F,45,Married,Other
FALSE,M,36,Married,Executive
FALSE,M,36,Married,Executive
FALSE,M,36,Married,Executive
FALSE,M,36,Married,Executive
FALSE,F,27,Single,Other
FALSE,F,27,Single,Other
FALSE,M,34,Married,Other
FALSE,M,34,Married,Other
FALSE,M,34,Married,Other
FALSE,F,46,Married,Executive
FALSE,F,46,Married,Executive
FALSE,M,37,Single,Other
FALSE,M,37,Single,Other
FALSE,M,37,Single,Other
FALSE,M,37,Single,Other
FALSE,F,29,Single,Retail
FALSE,F,29,Single,Retail
FALSE,F,29,Married,Other
FALSE,F,29,Married,Other
FALSE,F,29,Married,Other
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,F,26,Single,Other
TRUE,F,26,Single,Other
FALSE,F,26,Single,Other
FALSE,F,39,Married,Other
FALSE,F,39,Married,Other
TRUE,F,39,Married,Other
FALSE,F,39,Married,Other
FALSE,F,39,Married,Other
FALSE,M,29,Married,Executive
FALSE,M,29,Married,Executive
FALSE,M,29,Married,Executive
FALSE,M,29,Married,Executive
FALSE,F,47,Married,Other
FALSE,F,47,Married,Other
FALSE,F,25,Single,Other
FALSE,F,25,Single,Other
FALSE,M,23,Single,Student
FALSE,M,23,Single,Student
FALSE,M,29,Single,Professional
FALSE,M,29,Single,Professional
FALSE,M,29,Single,Professional
FALSE,M,29,Single,Professional
FALSE,F,23,Single,Professional
FALSE,F,23,Single,Professional
FALSE,F,28,Married,Other
FALSE,F,28,Married,Other
FALSE,F,28,Married,Other
FALSE,F,28,Married,Other
FALSE,F,28,Married,Other
TRUE,F,24,Single,Other
FALSE,F,24,Single,Other
FALSE,F,24,Single,Other
FALSE,M,23,Single,Student
FALSE,M,23,Single,Student
FALSE,M,23,Single,Student
FALSE,F,30,Unspecified,Other
FALSE,F,30,Unspecified,Other
FALSE,F,30,Unspecified,Other
FALSE,F,30,Unspecified,Other
FALSE,F,30,Unspecified,Other
FALSE,F,30,Unspecified,Other
FALSE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,41,Married,Other
TRUE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,29,Single,Student
FALSE,F,29,Single,Student
FALSE,F,23,Unspecified,Other
FALSE,F,23,Unspecified,Other
FALSE,F,23,Unspecified,Other
FALSE,M,41,Married,Trades
FALSE,M,41,Married,Trades
FALSE,M,21,Single,Other
FALSE,M,21,Single,Other
FALSE,M,21,Single,Other
TRUE,F,41,Married,Executive
FALSE,F,41,Married,Executive
FALSE,F,41,Married,Executive
FALSE,F,41,Married,Executive
FALSE,F,39,Unspecified,Other
FALSE,F,39,Unspecified,Other
FALSE,F,39,Unspecified,Other
FALSE,F,39,Unspecified,Other
FALSE,M,28,Unspecified,Sales
FALSE,M,28,Unspecified,Sales
FALSE,M,28,Unspecified,Sales
TRUE,M,28,Unspecified,Sales
TRUE,M,22,Single,Other
TRUE,M,22,Single,Other
FALSE,M,34,Married,Trades
FALSE,M,34,Married,Trades
FALSE,F,30,Single,Professional
FALSE,F,30,Single,Professional
