CHURN,Gender,Status,Children,EstIncome,CarOwner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan
"T","M","M",0,78894.200000,"N",52,2.000000,1.410000,43.230000,0,"CH","Budget","Intnl_discount",46,3
"T","M","S",1,16432.100000,"Y",20,20.410000,8.890000,80.470000,0,"CH","Budget","Intnl_discount",109,3
"T","M","M",0,62797.900000,"N",54,8.320000,4.280000,55.480000,0,"CH","Budget","Intnl_discount",68,3
"T","M","S",1,71329.900000,"Y",42,14.270000,3.550000,45.920000,0,"CC","Budget","Standard",63,1
"F","F","S",0,91498.900000,"N",52,21.520000,0.000000,25.350000,0,"CC","Budget","Standard",46,2
"T","M","S",0,3601.710000,"N",49,9.570000,4.190000,111.840000,0,"Auto","Budget","Intnl_discount",125,4
"F","F","S",1,33084.300000,"Y",50,19.770000,0.000000,105.280000,0,"CH","Budget","Standard",125,1
"T","F","S",0,20913.600000,"N",53,22.990000,7.160000,65.770000,0,"CC","FreeLocal","Standard",95,1
"F","M","M",0,62724.500000,"Y",55,21.990000,8.290000,52.400000,0,"Auto","FreeLocal","Standard",82,4
"F","F","S",1,49553.900000,"Y",48,29.940000,0.000000,48.600000,0,"CC","FreeLocal","Standard",78,1
"T","F","S",1,540.400000,"Y",39,12.340000,0.000000,7.750000,0,"Auto","Budget","Intnl_discount",20,4
"T","F","M",0,57255.400000,"N",27,27.050000,1.980000,78.370000,1,"CC","FreeLocal","Standard",107,1
"F","F","S",1,71941.500000,"Y",45,7.990000,7.340000,87.880000,0,"CH","FreeLocal","Standard",103,3
"T","F","S",2,72583.000000,"Y",22,5.970000,8.210000,27.120000,1,"CH","FreeLocal","Standard",41,2
"F","M","M",2,67339.800000,"N",17,27.830000,5.190000,48.690000,0,"CC","FreeLocal","Intnl_discount",81,3
"F","F","M",1,88759.500000,"N",60,29.300000,0.000000,114.620000,1,"CC","FreeLocal","Standard",143,2
"T","M","M",1,75799.900000,"N",46,22.240000,7.020000,64.800000,0,"CC","FreeLocal","Intnl_discount",94,2
"T","F","S",2,15688.500000,"N",53,14.390000,0.000000,8.030000,0,"CC","Budget","Standard",22,1
"T","F","S",0,43382.300000,"N",16,29.670000,8.760000,99.940000,0,"CH","FreeLocal","Standard",138,4
"T","M","S",0,2805.010000,"Y",25,19.930000,6.460000,11.680000,0,"CC","FreeLocal","Intnl_discount",38,1
"T","F","S",0,5185.310000,"N",62,16.390000,5.990000,30.510000,0,"CC","FreeLocal","Intnl_discount",52,3
"T","F","S",0,42000.000000,"N",16,26.010000,0.000000,108.440000,0,"CC","Budget","Standard",134,2
"T","F","S",0,38000.000000,"N",22,22.960000,8.280000,75.270000,0,"CH","Budget","Intnl_discount",106,2
"T","F","M",1,81641.200000,"Y",19,13.930000,6.610000,78.210000,0,"CC","FreeLocal","Standard",98,2
"F","F","M",2,80087.700000,"N",41,8.740000,0.000000,22.820000,0,"CC","FreeLocal","Standard",31,4
"F","F","M",2,59691.300000,"N",38,21.940000,0.000000,256.700000,0,"CC","Budget","Standard",278,3
"T","F","S",2,11251.100000,"Y",43,28.420000,0.000000,113.480000,0,"CC","FreeLocal","Standard",141,2
"T","M","M",0,70908.700000,"N",49,7.700000,4.550000,43.200000,0,"CC","FreeLocal","Standard",55,1
"T","M","S",0,94928.300000,"N",40,14.420000,5.610000,73.740000,0,"CC","FreeLocal","Standard",93,1
"F","F","M",2,50622.300000,"N",40,20.450000,2.070000,90.190000,0,"Auto","FreeLocal","Standard",112,3
"T","M","M",0,78000.000000,"Y",50,16.200000,4.270000,18.840000,0,"CH","FreeLocal","Intnl_discount",39,2
"T","M","M",1,78000.000000,"Y",52,29.550000,0.000000,62.810000,0,"CH","Budget","Standard",92,2
"F","F","S",2,93559.100000,"N",57,1.520000,0.000000,29.900000,0,"CC","Budget","Standard",31,4
"T","F","M",1,56722.800000,"N",60,17.370000,6.210000,51.170000,0,"CC","FreeLocal","Standard",74,4
"F","M","M",1,80000.000000,"N",39,0.000000,0.000000,3.220000,0,"CC","Budget","Intnl_discount",3,2
"T","F","S",2,3416.620000,"Y",22,18.970000,0.000000,104.730000,0,"CC","Budget","Standard",123,2
"F","F","M",0,73069.100000,"Y",55,0.170000,0.000000,10.220000,0,"Auto","Budget","Standard",10,4
"T","M","M",0,80000.000000,"Y",53,15.270000,0.000000,25.620000,0,"CC","FreeLocal","Standard",40,4
"F","F","M",2,8032.160000,"N",45,29.680000,0.000000,59.080000,0,"CC","FreeLocal","Standard",88,1
"F","F","S",0,93454.300000,"Y",48,18.940000,0.000000,25.180000,0,"Auto","FreeLocal","Standard",44,1
"T","M","M",0,5745.000000,"Y",15,26.400000,0.000000,17.710000,0,"CC","FreeLocal","Standard",44,3
"F","F","S",0,83287.000000,"N",60,0.410000,7.350000,208.190000,0,"Auto","Budget","Standard",215,1
"F","F","S",0,92564.100000,"Y",49,23.170000,0.000000,51.680000,0,"Auto","FreeLocal","Standard",74,1
"T","M","S",0,70000.000000,"Y",48,4.910000,3.140000,82.190000,0,"CH","Budget","Intnl_discount",90,3
"F","F","M",2,48322.500000,"Y",49,6.690000,0.000000,43.600000,0,"CC","FreeLocal","Standard",50,2
"F","M","S",2,78373.500000,"N",35,6.970000,8.910000,184.020000,0,"Auto","Budget","Standard",199,2
"F","F","M",2,81913.800000,"Y",49,6.700000,0.000000,46.330000,0,"CC","FreeLocal","Standard",53,2
"T","F","S",0,919.930000,"N",38,27.280000,0.000000,93.420000,0,"CH","Budget","Standard",120,2
"F","F","M",2,69486.800000,"N",30,7.720000,0.000000,9.390000,1,"CC","Budget","Standard",17,1
"F","F","M",2,24482.800000,"N",33,0.000000,0.000000,2.000000,0,"CH","Budget","Intnl_discount",2,1
"F","F","M",0,14573.600000,"N",64,26.610000,0.000000,236.970000,0,"CC","Budget","Standard",263,4
"F","F","M",2,92103.800000,"N",52,7.420000,0.000000,7.430000,0,"CC","Budget","Standard",14,2
"T","F","S",2,8392.140000,"Y",36,25.030000,7.330000,54.800000,0,"CH","Budget","Intnl_discount",87,3
"T","F","S",0,17138.200000,"N",63,20.010000,0.000000,84.670000,0,"CC","FreeLocal","Intnl_discount",104,4
"F","F","M",2,47010.100000,"N",57,2.540000,0.000000,164.760000,0,"CC","Budget","Intnl_discount",167,1
"F","F","D",1,67239.400000,"N",44,12.890000,0.000000,53.810000,0,"Auto","FreeLocal","Intnl_discount",66,4
"T","M","M",1,69406.700000,"Y",46,6.900000,7.210000,128.100000,1,"CC","FreeLocal","Standard",142,4
"F","F","M",2,83259.300000,"N",50,0.000000,0.000000,4.460000,0,"CC","Budget","Standard",4,1
"F","F","M",2,2185.600000,"N",52,7.120000,0.000000,20.950000,1,"CH","Budget","Standard",28,3
"T","M","M",1,76511.300000,"N",62,21.680000,3.460000,17.370000,0,"CC","FreeLocal","Standard",42,3
"T","F","M",1,35000.000000,"N",22,27.000000,0.000000,8.840000,0,"CH","FreeLocal","Standard",34,3
"F","F","M",2,11234.700000,"Y",49,0.690000,0.000000,112.720000,0,"CC","Budget","Standard",113,3
"F","F","M",2,36660.900000,"Y",39,0.000000,0.000000,3.360000,1,"CH","Budget","Intnl_discount",3,3
"F","F","M",2,68462.800000,"N",34,24.390000,5.930000,60.510000,0,"CC","FreeLocal","Standard",90,4
"F","F","M",2,72841.300000,"N",47,10.360000,0.000000,72.160000,0,"CC","Budget","Standard",82,3
"F","F","M",2,63670.800000,"Y",46,27.390000,0.000000,51.470000,0,"Auto","FreeLocal","Standard",78,2
"T","M","S",0,66666.000000,"N",77,29.730000,5.240000,35.730000,0,"CC","Budget","Standard",70,3
"F","F","S",1,77000.000000,"Y",45,20.440000,0.000000,100.080000,0,"Auto","Budget","Standard",120,2
"F","M","M",0,12387.600000,"N",56,2.000000,0.000000,65.930000,0,"Auto","FreeLocal","Standard",93,2
"F","F","M",1,82931.300000,"N",64,19.240000,0.000000,118.000000,0,"Auto","FreeLocal","Standard",137,2
"F","F","M",2,57483.900000,"N",44,17.010000,0.000000,27.290000,0,"CH","Budget","Standard",44,3
"T","F","S",2,21274.000000,"N",45,10.870000,0.000000,32.430000,0,"Auto","FreeLocal","Standard",43,3
"F","F","M",2,28267.000000,"N",30,21.870000,0.000000,192.530000,0,"CC","FreeLocal","Standard",214,4
"F","F","M",2,36725.100000,"N",55,8.650000,9.220000,77.000000,0,"CH","Budget","Standard",94,3
"T","M","S",1,94188.300000,"N",57,20.860000,0.860000,19.780000,0,"CC","Budget","Standard",41,3
"F","F","M",2,91861.000000,"Y",41,15.320000,0.000000,6.740000,0,"CC","Budget","Standard",22,2
"T","F","S",1,12374.900000,"Y",33,17.490000,0.000000,106.100000,0,"Auto","FreeLocal","Standard",123,1
"F","F","M",2,69133.900000,"Y",26,8.580000,0.000000,37.730000,0,"CH","FreeLocal","Standard",46,4
"F","F","M",2,84948.000000,"Y",29,11.140000,0.000000,12.580000,0,"CH","FreeLocal","Intnl_discount",23,2
"F","F","M",2,30998.800000,"N",40,2.400000,0.000000,50.500000,0,"Auto","Budget","Standard",52,1
"F","M","M",2,21416.500000,"N",35,9.900000,9.170000,8.530000,0,"CC","FreeLocal","Intnl_discount",27,1
"F","M","M",2,78554.200000,"N",16,5.590000,7.260000,23.030000,0,"Auto","Budget","Standard",35,4
"T","M","S",1,3960.500000,"N",14,29.780000,0.000000,66.350000,0,"Auto","FreeLocal","Standard",96,4
"T","M","M",0,60101.100000,"Y",63,27.700000,6.110000,124.140000,2,"CH","FreeLocal","Standard",157,4
"F","F","M",2,38215.900000,"N",30,0.000000,0.000000,0.970000,0,"Auto","Budget","Standard",0,2
"T","F","M",1,40120.000000,"N",24,30.000000,0.000000,160.420000,0,"CC","FreeLocal","Standard",176,1
"F","F","M",2,49745.300000,"N",47,2.840000,0.000000,24.440000,0,"CH","Budget","Intnl_discount",27,3
"F","F","M",2,88427.000000,"N",13,22.460000,4.160000,43.340000,0,"CC","Budget","Standard",69,3
"F","F","M",2,98003.700000,"Y",26,1.030000,0.000000,83.390000,0,"CC","FreeLocal","Intnl_discount",84,1
"T","M","S",0,89142.700000,"N",53,3.760000,8.130000,5.010000,0,"CC","Budget","Intnl_discount",16,3
"F","F","S",0,74530.800000,"N",63,20.890000,0.490000,106.500000,0,"Auto","FreeLocal","Intnl_discount",127,2
"T","F","S",0,40120.000000,"N",24,37.000000,0.000000,262.910000,0,"CC","Budget","Standard",265,3
"F","F","M",2,76289.200000,"N",48,22.200000,0.000000,82.430000,0,"CC","Budget","Intnl_discount",104,3
"T","M","M",1,66931.900000,"N",63,11.720000,0.390000,5.350000,0,"CC","Budget","Standard",17,3
"T","F","S",0,40120.000000,"Y",23,32.000000,0.000000,99.730000,0,"CC","FreeLocal","Standard",108,4
"T","F","M",1,14085.500000,"N",24,39.000000,0.000000,26.780000,0,"Auto","FreeLocal","Intnl_discount",48,3
"T","F","S",0,32962.600000,"N",21,59.000000,0.000000,154.770000,0,"CC","Budget","Intnl_discount",168,4
"T","F","S",0,42000.000000,"N",22,43.000000,0.000000,61.440000,0,"CC","Budget","Standard",65,4
"T","F","S",2,43000.000000,"N",20,39.000000,0.000000,35.730000,0,"Auto","Budget","Standard",41,1
"F","F","D",1,77726.400000,"N",56,14.000000,0.000000,9.510000,0,"Auto","Budget","Intnl_discount",23,2
"T","F","S",2,42000.000000,"N",18,59.000000,2.220000,38.180000,0,"CC","FreeLocal","Standard",62,4
"T","F","S",1,2800.680000,"N",45,28.450000,0.000000,106.300000,0,"CC","Budget","Standard",134,1
"F","F","M",2,90271.600000,"N",44,13.960000,0.000000,96.430000,0,"CC","FreeLocal","Standard",110,2
"F","F","M",2,64816.600000,"Y",31,21.000000,0.000000,6.870000,0,"CC","Budget","Standard",27,2
"F","F","M",2,98217.100000,"N",44,29.490000,0.000000,13.240000,0,"CC","FreeLocal","Standard",42,4
"T","F","S",1,2929.130000,"N",53,14.000000,0.000000,88.230000,0,"CH","Budget","Intnl_discount",102,3
"F","F","M",2,41876.600000,"Y",44,6.780000,0.000000,132.650000,0,"CC","FreeLocal","Standard",139,4
"T","M","M",0,96223.400000,"Y",64,11.810000,0.630000,5.730000,0,"CC","FreeLocal","Standard",18,2
"T","F","S",0,15989.300000,"N",61,3.670000,0.000000,25.490000,1,"CC","Budget","Intnl_discount",29,3
"T","M","M",0,69168.400000,"Y",62,14.160000,6.010000,214.730000,0,"CC","Budget","Standard",234,4
"F","M","M",1,92148.500000,"Y",33,2.000000,0.000000,100.900000,0,"CC","Budget","Intnl_discount",113,2
"F","M","M",0,96681.000000,"Y",19,2.000000,7.660000,40.920000,0,"CC","Budget","Standard",73,2
"F","M","S",0,62705.900000,"Y",33,2.000000,0.000000,6.810000,0,"CC","FreeLocal","Intnl_discount",33,2
"F","M","S",0,80221.200000,"N",29,2.000000,0.000000,49.560000,0,"Auto","FreeLocal","Standard",50,2
"F","M","S",0,84479.200000,"N",32,1.000000,0.000000,43.010000,0,"CC","FreeLocal","Standard",56,2
"F","F","M",2,64977.400000,"N",38,28.110000,0.000000,17.660000,0,"CC","FreeLocal","Standard",45,2
"T","F","M",0,77994.000000,"N",50,12.400000,0.000000,89.620000,0,"CH","FreeLocal","Standard",102,1
"F","M","M",2,90103.700000,"N",34,12.230000,8.870000,45.340000,0,"CC","Budget","Intnl_discount",66,2
"T","F","M",0,59008.400000,"Y",30,12.860000,0.000000,18.730000,0,"CC","Budget","Standard",31,1
"F","M","M",2,5265.350000,"N",52,2.330000,5.300000,23.460000,0,"Auto","Budget","Intnl_discount",31,4
"F","M","S",1,84978.100000,"N",21,5.030000,7.680000,76.070000,0,"CH","FreeLocal","Intnl_discount",88,2
"T","F","M",2,36647.900000,"N",49,21.410000,0.000000,85.960000,0,"CC","Budget","Intnl_discount",107,1
"T","F","S",0,64319.200000,"N",41,3.010000,0.000000,37.150000,0,"CH","Budget","Intnl_discount",40,1
"F","F","S",1,73338.000000,"N",48,20.920000,0.000000,9.010000,0,"Auto","Budget","Intnl_discount",29,2
"T","F","S",0,433.740000,"N",60,3.300000,0.000000,40.910000,0,"CC","FreeLocal","Standard",44,1
"F","F","M",2,16962.200000,"N",45,18.600000,0.000000,8.960000,0,"CC","Budget","Standard",27,2
"F","M","M",2,10708.300000,"N",26,20.830000,4.850000,117.260000,0,"CH","Budget","Intnl_discount",142,4
"T","F","M",0,2031.610000,"N",20,21.640000,0.000000,87.400000,0,"CC","Budget","Standard",109,3
"F","F","S",2,16938.500000,"N",43,13.350000,0.000000,8.760000,0,"CH","FreeLocal","Standard",22,4
"F","F","M",0,55221.000000,"N",47,0.490000,0.000000,15.200000,0,"CC","FreeLocal","Standard",15,3
"F","F","M",1,8073.110000,"N",48,28.700000,0.000000,60.350000,0,"Auto","FreeLocal","Standard",89,3
"F","M","M",0,95448.600000,"Y",53,24.240000,0.000000,5.210000,0,"CH","Budget","Standard",29,4
"T","M","S",1,24141.500000,"Y",17,28.820000,0.000000,97.050000,0,"CC","FreeLocal","Standard",125,1
"F","M","S",2,63152.600000,"Y",63,29.930000,0.000000,40.070000,0,"CC","Budget","Intnl_discount",70,2
"F","M","S",2,72084.700000,"N",55,29.110000,0.000000,9.020000,0,"CC","Budget","Intnl_discount",38,2
"F","F","S",0,42760.500000,"N",52,13.470000,0.000000,40.230000,0,"CC","Budget","Standard",53,2
"F","F","S",1,49072.000000,"N",62,23.500000,0.000000,10.740000,0,"Auto","Budget","Intnl_discount",34,2
"F","F","M",0,27371.800000,"Y",41,16.140000,0.000000,126.550000,0,"CC","FreeLocal","Standard",142,4
"T","M","M",0,71472.900000,"N",41,16.020000,0.000000,114.200000,0,"CH","Budget","Standard",130,1
"F","F","M",0,95405.700000,"N",43,7.740000,0.000000,6.210000,0,"CC","Budget","Standard",13,4
"F","F","S",0,95786.800000,"Y",46,21.330000,0.000000,87.460000,0,"CC","Budget","Standard",108,4
"T","M","S",0,90321.600000,"N",55,0.870000,0.000000,11.520000,0,"CC","FreeLocal","Intnl_discount",12,3
"T","M","S",0,90478.600000,"N",54,18.020000,0.000000,136.470000,0,"CH","FreeLocal","Standard",154,2
"F","F","M",2,56187.000000,"N",55,8.090000,0.000000,13.740000,0,"CH","Budget","Standard",21,1
"T","F","S",1,42000.000000,"N",24,23.560000,0.000000,206.080000,0,"CC","Budget","Intnl_discount",229,2
"F","M","M",0,9780.660000,"N",24,2.800000,7.270000,11.320000,1,"CC","FreeLocal","Standard",21,2
"F","M","M",2,29616.000000,"N",49,29.780000,0.000000,45.500000,0,"CH","FreeLocal","Standard",75,1
"F","M","M",0,19732.800000,"N",50,24.810000,0.000000,22.440000,0,"CC","FreeLocal","Standard",47,4
"F","M","S",1,41690.500000,"Y",14,2.500000,0.000000,28.950000,0,"CC","FreeLocal","Standard",31,2
"F","M","S",2,96.330000,"N",56,26.130000,0.000000,32.880000,1,"CC","Budget","Standard",59,4
"F","F","M",2,52004.800000,"N",25,5.030000,0.000000,23.110000,0,"CH","Budget","Intnl_discount",28,2
"F","M","M",2,53010.800000,"N",18,12.450000,0.000000,46.420000,4,"CC","FreeLocal","Standard",58,1
"F","M","M",1,75004.500000,"N",64,26.520000,0.000000,32.190000,0,"CC","Budget","Intnl_discount",58,2
"F","M","M",0,19749.300000,"N",60,20.220000,0.000000,13.940000,0,"CC","Budget","Standard",34,1
"F","M","S",1,57626.900000,"Y",43,9.380000,0.000000,38.960000,0,"CC","Budget","Standard",48,1
"F","M","D",0,20078.000000,"N",32,9.650000,0.000000,6.330000,0,"CC","Budget","Intnl_discount",15,2
"F","F","M",2,47902.000000,"N",26,17.440000,4.940000,49.920000,1,"Auto","FreeLocal","Standard",72,2
"T","M","M",1,7545.960000,"Y",16,22.390000,0.000000,178.360000,0,"CC","Budget","Standard",200,2
"T","F","S",0,78851.300000,"N",48,0.370000,0.000000,28.660000,0,"CC","FreeLocal","Standard",29,4
"T","F","S",1,17540.700000,"Y",62,22.170000,0.570000,13.450000,0,"Auto","Budget","Standard",36,4
"T","F","M",0,83891.900000,"Y",61,28.920000,0.000000,45.470000,0,"CH","Budget","Standard",74,4
"T","F","S",2,28220.800000,"N",38,26.490000,0.000000,12.460000,0,"CC","FreeLocal","Standard",38,4
"T","F","S",0,28589.100000,"N",15,13.190000,0.000000,87.090000,0,"CC","FreeLocal","Standard",100,2
"F","F","M",2,5237.630000,"N",48,13.320000,8.050000,56.640000,0,"CC","Budget","Standard",78,3
"T","M","S",2,89459.900000,"N",53,11.540000,1.610000,22.900000,0,"CC","FreeLocal","Standard",36,2
"T","F","S",1,13576.500000,"N",39,14.830000,0.000000,25.660000,0,"CC","Budget","Standard",40,3
"T","F","M",2,67388.000000,"N",53,4.790000,0.500000,91.040000,1,"CC","Budget","Standard",96,4
"F","F","M",1,57063.000000,"Y",52,16.790000,0.000000,81.300000,0,"CH","Budget","Standard",98,4
"T","F","M",2,84166.100000,"N",54,3.280000,0.000000,11.740000,1,"CC","Budget","Standard",15,1
"F","F","S",0,45612.900000,"N",14,12.530000,0.000000,311.290000,0,"CC","Budget","Standard",323,4
"T","F","S",1,7737.940000,"N",42,11.050000,0.000000,50.840000,0,"CC","FreeLocal","Standard",61,3
"T","M","S",2,65000.000000,"N",45,21.370000,0.000000,293.240000,0,"CH","Budget","Standard",314,1
"F","F","M",2,45287.600000,"Y",29,0.000000,0.000000,2.970000,0,"CC","Budget","Standard",2,3
"T","F","M",2,59613.100000,"N",34,12.370000,0.000000,163.410000,0,"CC","Budget","Intnl_discount",175,1
"T","F","S",1,16326.700000,"N",50,0.000000,0.000000,1.340000,0,"CC","FreeLocal","Intnl_discount",1,3
"T","F","S",2,9559.780000,"N",51,18.310000,0.000000,59.590000,0,"CC","FreeLocal","Standard",77,2
"F","F","M",2,42031.800000,"N",50,20.450000,0.000000,39.330000,0,"CH","Budget","Intnl_discount",59,3
"F","F","M",2,83284.100000,"Y",28,26.910000,0.000000,9.040000,0,"Auto","FreeLocal","Intnl_discount",35,3
"F","M","M",1,39229.100000,"N",26,28.820000,4.740000,13.530000,0,"CC","Budget","Intnl_discount",47,4
"F","F","S",0,68427.400000,"N",42,23.760000,0.000000,50.050000,0,"Auto","FreeLocal","Standard",73,2
"T","M","S",0,3601.710000,"N",49,9.570000,4.190000,111.840000,0,"Auto","Budget","Intnl_discount",125,4
"T","F","S",0,98716.300000,"N",55,20.970000,8.230000,13.920000,0,"CC","FreeLocal","Standard",43,4
"F","F","S",2,66182.700000,"Y",62,11.700000,0.000000,47.170000,0,"Auto","Budget","Standard",58,2
"T","F","M",2,84789.300000,"N",50,14.220000,8.800000,10.450000,0,"CH","FreeLocal","Standard",33,4
"T","F","M",2,35976.500000,"Y",48,18.850000,0.000000,31.780000,0,"Auto","FreeLocal","Intnl_discount",50,4
"F","F","M",0,32703.100000,"Y",64,16.800000,0.000000,56.090000,0,"CC","Budget","Intnl_discount",72,4
"F","F","M",2,8204.720000,"N",52,15.590000,0.000000,24.190000,0,"CH","FreeLocal","Standard",39,1
"F","M","M",1,97180.400000,"N",33,8.210000,9.630000,45.660000,0,"Auto","FreeLocal","Standard",63,2
"T","F","S",2,38280.000000,"N",33,11.640000,0.000000,74.970000,0,"Auto","FreeLocal","Intnl_discount",86,4
"T","M","S",0,64136.600000,"Y",61,16.210000,1.000000,125.150000,0,"CC","FreeLocal","Intnl_discount",142,1
"T","F","M",2,45429.700000,"Y",61,24.700000,0.000000,73.040000,0,"CH","FreeLocal","Standard",97,3
"T","F","S",0,25285.500000,"N",53,9.370000,0.000000,11.930000,0,"CC","FreeLocal","Standard",21,2
"F","F","M",2,77551.100000,"Y",33,20.530000,0.000000,41.890000,1,"CC","Budget","Intnl_discount",62,2
"T","F","M",0,38538.400000,"N",12,22.860000,8.320000,16.480000,0,"CC","FreeLocal","Standard",47,1
"F","M","M",0,92881.800000,"N",21,2.150000,6.120000,85.290000,0,"CC","FreeLocal","Standard",93,2
"T","M","S",2,43634.500000,"N",21,29.440000,9.420000,104.640000,0,"CC","Budget","Standard",143,3
"T","F","S",1,13109.100000,"N",62,22.380000,0.000000,40.480000,0,"Auto","Budget","Standard",62,2
"T","M","S",1,92647.500000,"N",56,16.040000,5.740000,10.340000,0,"CC","Budget","Standard",32,4
"F","M","S",2,21021.600000,"Y",62,2.000000,0.000000,11.190000,0,"CC","Budget","Standard",14,2
"T","M","S",0,74460.700000,"Y",55,25.530000,0.990000,179.930000,0,"CC","FreeLocal","Standard",206,2
"T","F","S",2,28787.400000,"N",41,27.970000,0.000000,58.090000,0,"Auto","Budget","Standard",86,1
"F","M","M",1,13091.600000,"N",59,22.790000,0.000000,20.260000,0,"CC","Budget","Intnl_discount",43,4
"F","F","M",2,62061.800000,"Y",45,29.860000,0.000000,52.220000,0,"Auto","FreeLocal","Standard",82,2
"T","F","M",1,20550.900000,"Y",22,27.720000,0.860000,57.060000,0,"CC","Budget","Standard",85,4
"F","M","M",2,1765.410000,"N",18,3.040000,0.000000,44.950000,0,"CC","FreeLocal","Standard",47,3
"T","F","S",2,19131.100000,"N",56,22.150000,0.000000,34.910000,0,"Auto","Budget","Standard",57,4
